date,close,high,low,open,quoteVolume,volume,weightedAverage
2018-05-02 23:00:00,9269.0,9269.0,9246.23590958,9246.23590958,0.5400326,5000.82277296,9260.22386976
2018-05-02 23:05:00,9257.0,9279.99999996,9257.0,9269.0,19.79027035,183277.78871753,9261.00480065
2018-05-02 23:10:00,9249.0,9259.99999999,9235.41687397,9257.0,1.92882181,17847.59957789,9253.10958501
2018-05-02 23:15:00,9259.99999999,9268.44072795,9235.43993726,9250.0,23.20273732,214960.68557406,9264.45369826
2018-05-02 23:20:00,9263.0,9263.0,9235.43884594,9235.5058558,0.86879627,8043.16567722,9257.82712812
2018-05-02 23:25:00,9235.3729309,9267.49999897,9235.30373658,9267.49999897,0.14975213,1384.3352652,9244.17746317
2018-05-02 23:30:00,9260.0,9266.19999896,9235.4179671,9243.0378879,2.13522238,19777.86861402,9262.67390192
2018-05-02 23:35:00,9243.96604558,9265.0,9243.96604558,9260.0,0.50575613,4679.32070283,9252.12849685
2018-05-02 23:40:00,9249.79999943,9258.4,9224.4865269,9258.4,4.96811852,45948.73088633,9248.7187456
2018-05-02 23:45:00,9246.89999997,9249.79999542,9246.89999997,9249.79999542,0.2947187,2725.55603436,9247.99150635
2018-05-02 23:50:00,9244.0,9246.89999997,9224.62382332,9246.89999997,0.26007236,2402.9001139,9239.35213224
2018-05-02 23:55:00,9245.0,9246.89999997,9224.57878693,9224.57878693,0.9296509,8580.8809415,9230.21850622
2018-05-03 00:00:00,9264.18585005,9265.0,9225.16534862,9245.0,0.54693934,5061.4962794,9254.21872086
2018-05-03 00:05:00,9230.0,9246.50018878,9230.0,9235.53277567,0.22273742,2057.27396084,9236.31943318
2018-05-03 00:10:00,9220.00000013,9245.88278554,9219.7269356,9245.88278554,0.44287674,4085.59772632,9225.13502589
2018-05-03 00:15:00,9243.99999996,9246.00397825,9220.00000038,9220.00000069,7.34807611,67884.90443078,9238.45962052
2018-05-03 00:20:00,9218.5939881,9243.00000082,9211.0,9243.00000082,0.97859973,9020.62222887,9217.88751042
2018-05-03 00:25:00,9218.0,9218.5939881,9200.0,9211.00000057,1.49569126,13775.89365829,9210.38587756
2018-05-03 00:30:00,9218.5939881,9218.5939881,9207.518969,9218.549227,0.8572312200000001,7901.41663332,9217.36918695
2018-05-03 00:35:00,9238.84827495,9238.84827495,9208.1339572,9218.5939881,0.26631911,2456.04997153,9222.2070415
2018-05-03 00:40:00,9212.13481019,9238.00000043,9212.11242964,9217.87192235,1.04994705,9684.12056425,9223.43709071
2018-05-03 00:45:00,9232.97778353,9237.68781144,9216.22400624,9216.22400624,2.79846454,25836.01828283,9232.21213402
2018-05-03 00:50:00,9200.10000001,9229.97778353,9200.0,9229.97778353,3.07086154,28258.9188273,9202.27710016
2018-05-03 00:55:00,9200.14476114,9224.95540248,9200.10000156,9218.53707416,3.49091584,32181.51361022,9218.64493021
2018-05-03 01:00:00,9215.81789315,9225.00000043,9206.54860608,9224.01850594,3.96346192,36562.15410335,9224.80267032
2018-05-03 01:05:00,9212.24551494,9225.00000043,9212.20107959,9225.00000043,6.93054804,63929.48168867,9224.30395398
2018-05-03 01:10:00,9200.66510781,9224.0,9197.24,9224.0,4.50617939,41481.62410379,9205.49772071
2018-05-03 01:15:00,9200.0,9224.0,9198.62067166,9223.91064093,11.1341702,102482.82813784,9204.35257383
2018-05-03 01:20:00,9223.44243757,9223.97761919,9209.0,9223.97761919,0.96958442,8941.38545683,9221.87410647
2018-05-03 01:25:00,9225.00000043,9225.00000043,9206.42005748,9223.84365986,6.43700116,59373.5395533,9223.78885407
2018-05-03 01:30:00,9239.99999996,9240.0,9210.45648117,9225.00000043,0.73674143,6797.86322926,9226.93220776
2018-05-03 01:35:00,9248.94,9250.0,9225.22299018,9233.61481094,1.64993175,15239.8375638,9236.6472515
2018-05-03 01:40:00,9260.281946,9260.281946,9236.03625436,9250.0,0.26932318,2491.38444023,9250.53848032
2018-05-03 01:45:00,9256.0,9265.0,9255.6822754,9259.95556455,7.13164352,66020.04268809,9257.3391397
2018-05-03 01:50:00,9241.47869938,9264.0,9241.45648101,9264.0,1.20988476,11197.56539239,9255.06772429
2018-05-03 01:55:00,9241.56756952,9258.99999963,9241.45648101,9258.99999963,0.7246157999999999,6697.93388218,9243.42787196
2018-05-03 02:00:00,9223.51188306,9249.97778215,9223.51188306,9241.45648101,0.66018873,6096.04061391,9233.78472988
2018-05-03 02:05:00,9255.69999993,9255.69999993,9217.18168705,9233.14396373,19.15816956,177284.79653532,9253.74399574
2018-05-03 02:10:00,9255.69999839,9255.69999993,9255.69999839,9255.69999993,1.21984843,11290.55111344,9255.69999991
2018-05-03 02:15:00,9244.63942668,9250.17839251,9220.17839515,9250.17839251,0.8726305999999999,8050.40279066,9225.44177418
2018-05-03 02:20:00,9235.0,9235.0,9220.0447615,9221.3344039,1.50374059,13876.16907679,9227.76785376
2018-05-03 02:25:00,9240.8376006,9249.0,9235.0,9235.0,2.03548408,18811.11889051,9241.59470238
2018-05-03 02:30:00,9249.0,9255.69999993,9229.3125175,9229.3125175,0.71398064,6603.37348368,9248.6730224
2018-05-03 02:35:00,9248.99982126,9264.0,9248.99982126,9255.69999993,0.57157267,5291.88163484,9258.45813245
2018-05-03 02:40:00,9264.0,9273.1,9241.27886189,9248.99982126,1.50983701,13983.12640229,9261.3482844
2018-05-03 02:45:00,9244.02238073,9273.1,9244.02238055,9273.09999999,0.41158788,3813.40628745,9265.1083104
2018-05-03 02:50:00,9246.22637311,9269.07761945,9244.0,9245.8694215,0.09156212,846.68136327,9247.07033078
2018-05-03 02:55:00,9250.2558507,9269.1,9246.58348911,9246.58348911,0.12054696000000001,1115.70380874,9255.34587306
2018-05-03 03:00:00,9273.46336944,9287.8371948,9255.0891959,9255.0891959,9.1309459,84741.27976794,9280.66825671
2018-05-03 03:05:00,9270.0,9287.37761945,9269.0,9273.46336944,1.39053823,12899.48334637,9276.6117954
2018-05-03 03:10:00,9284.99999999,9286.8,9270.0,9279.91096725,2.79859248,25972.42906195,9280.53271334
2018-05-03 03:15:00,9257.95540205,9285.0,9233.55599965,9285.0,8.93850418,82657.35174912,9247.336029
2018-05-03 03:20:00,9258.53945947,9268.95540148,9240.0,9257.99999963,0.57235286,5290.65761522,9243.69909712
2018-05-03 03:25:00,9252.0,9258.53945947,9245.0,9258.53945947,0.6819894200000001,6313.6531561,9257.69956388
2018-05-03 03:30:00,9245.37900631,9257.5559995,9245.11141389,9257.5559995,0.24945151000000002,2308.61706642,9254.77286718
2018-05-03 03:35:00,9248.47700214,9274.0042019,9245.40138727,9253.0447611,0.18329949,1697.63970622,9261.56262749
2018-05-03 03:40:00,9284.0,9287.8,9250.06681717,9250.06681718,3.6548412,33900.78074299,9275.58240915
2018-05-03 03:45:00,9275.0,9285.50505049,9273.0264193,9284.0,4.29970066,39914.76271108,9283.14919278
2018-05-03 03:50:00,9260.02221766,9285.4383944,9260.02221747,9285.4383944,6.8927353799999995,63908.61423402,9271.87984315
2018-05-03 03:55:00,9265.5108029,9278.97761945,9241.0,9260.02221765,18.13478365,167870.76964,9256.83883965
2018-05-03 04:00:00,9264.97761975,9274.9777826,9250.00000211,9250.00000211,0.35498885,3286.87381295,9259.0902868
2018-05-03 04:05:00,9274.9777826,9274.9777826,9264.97761975,9274.73257529,2.41821272,22425.0197864,9273.38591883
2018-05-03 04:10:00,9295.0,9295.0,9261.82238105,9274.9777826,11.35740639,105506.42123587,9289.65800931
2018-05-03 04:15:00,9295.2929,9300.01866505,9262.80000025,9295.0,11.75574808,109305.26101741,9298.02682683
2018-05-03 04:20:00,9294.7,9295.22608461,9275.2222174,9294.9,0.28001018,2601.27037065,9289.91356906
2018-05-03 04:25:00,9262.84443569,9294.36620612,9262.8,9280.0,2.86458005,26541.05038661,9265.25002735
2018-05-03 04:30:00,9279.75504286,9285.38780911,9262.80000017,9275.22221741,0.38438723,3563.95356507,9271.77930723
2018-05-03 04:35:00,9289.95523862,9295.9434972,9262.80000136,9279.75504286,2.52996374,23503.94357614,9290.22942287
2018-05-03 04:40:00,9297.5,9299.2929,9279.77742341,9280.0,5.22117494,48520.91953081,9293.10358078
2018-05-03 04:45:00,9279.977871,9300.81206059,9279.977871,9297.5,13.17675309,122517.76041546,9298.02354029
2018-05-03 04:50:00,9297.0,9297.0,9262.00000001,9296.93318465,2.47172198,22972.63727632,9294.18335161
2018-05-03 04:55:00,9272.61307777,9300.81206059,9272.61307777,9296.0,15.12446896,140602.80293688,9296.37948338
2018-05-03 05:00:00,9295.0,9298.0,9272.8,9272.8,5.13128503,47694.92360217,9294.92774681
2018-05-03 05:05:00,9285.71428571,9297.99999984,9285.71428571,9295.0,2.45862297,22851.61965292,9294.47903633
2018-05-03 05:10:00,9294.66559536,9296.8,9272.46,9285.71428571,6.22603975,57743.79485421,9274.56251049
2018-05-03 05:15:00,9257.0,9272.54952307,9251.77643816,9272.54952307,4.36187561,40410.14518144,9264.39651071
2018-05-03 05:20:00,9270.0,9270.0,9249.14967,9264.97761945,1.30802024,12113.75564443,9261.13776682
2018-05-03 05:25:00,9269.73338865,9269.95556385,9241.13412124,9249.3948814,1.79617902,16600.80257954,9242.28731919
2018-05-03 05:30:00,9268.77782287,9268.95556507,9241.82242044,9241.82242044,0.47927674000000003,4430.58307002,9244.31064613
2018-05-03 05:35:00,9240.06665379,9268.71116862,9240.06665269,9268.68895121,6.91279983,63953.73299819,9251.49499058
2018-05-03 05:40:00,9225.0,9259.58842218,9224.88268691,9240.06665379,3.21527473,29701.33287765,9237.57232952
2018-05-03 05:45:00,9199.98512594,9237.88858636,9199.98512543,9225.0,20.05739518,184810.85795279,9214.10064937
2018-05-03 05:50:00,9192.9,9223.60205615,9174.0905896,9199.98512574,10.55175106,97007.00696391,9193.45105966
2018-05-03 05:55:00,9200.00000001,9222.8258944,9192.9,9215.1480056,2.01296136,18530.55149998,9205.61709141
2018-05-03 06:00:00,9171.00251162,9215.31627027,9171.0025116,9205.0,10.867981,99900.54284633,9192.18968512
2018-05-03 06:05:00,9195.32883104,9203.30802,9169.51896809,9180.97761856,15.29618391,140327.41928874,9174.01491211
2018-05-03 06:10:00,9210.0,9215.0,9197.95171698,9214.97761891,1.9251362699999999,17737.9016894,9213.84213981
2018-05-03 06:15:00,9211.02238055,9221.0,9203.0000001,9210.0,0.72233834,6653.15842002,9210.58464101
2018-05-03 06:20:00,9204.1995392,9233.0274064,9204.13239724,9211.02238055,0.24138961,2223.45474718,9211.06234517
2018-05-03 06:25:00,9197.00000002,9216.93993476,9189.78620513,9204.19953938,1.02745223,9452.7539136,9200.18823026
2018-05-03 06:30:00,9216.69423474,9216.96198898,9197.0,9200.0,3.0632627,28208.76190024,9208.7309065
2018-05-03 06:35:00,9217.0,9227.4799292,9199.0,9216.67201708,1.94622816,17921.70345155,9208.42880598
2018-05-03 06:40:00,9220.0,9233.36180941,9210.0223817,9217.0,0.38259899,3527.54780291,9219.96109532
2018-05-03 06:45:00,9200.38047304,9232.96042495,9200.24618727,9220.0,4.42437801,40794.87063581,9220.47585979
2018-05-03 06:50:00,9201.00000001,9232.00196453,9200.35809307,9232.00196453,0.9928649700000001,9135.04163321,9200.68882399
2018-05-03 06:55:00,9215.0,9222.0025116,9200.0,9211.00000001,2.19336646,20193.27651356,9206.52197515
2018-05-03 07:00:00,9190.21314956,9214.97761916,9180.10000002,9200.06697948,5.43484672,49939.26003449,9188.71545184
2018-05-03 07:05:00,9222.20309197,9222.20309197,9190.21314956,9204.32138855,1.36410267,12555.7685016,9204.41604413
2018-05-03 07:10:00,9222.64457043,9223.2694406,9200.02238055,9222.18087462,0.5119867300000001,4721.38653203,9221.69707802
2018-05-03 07:15:00,9213.03001365,9230.9330215,9213.0076331,9223.22484155,0.28537407,2631.79770432,9222.27343332
2018-05-03 07:20:00,9214.04459795,9230.9330215,9213.03001365,9230.88858649,0.69015816,6365.98524878,9223.95128789
2018-05-03 07:25:00,9230.0,9230.0,9214.0,9214.11157645,2.20131727,20295.13770325,9219.54230761
2018-05-03 07:30:00,9229.95523774,9231.0,9186.3588,9214.0222174,26.47157584,243575.01631547,9201.37953961
2018-05-03 07:35:00,9249.99999709,9249.99999985,9160.0,9229.95523774,63.5736024,584349.93558707,9191.70714773
2018-05-03 07:40:00,9239.99998468,9247.99999948,9216.0,9247.99999948,0.96307475,8898.75018824,9239.93717854
2018-05-03 07:45:00,9239.99996934,9239.99997609,9216.24617449,9216.24617449,0.36991905,3417.4589415,9238.39672896
2018-05-03 07:50:00,9247.99999998,9247.99999999,9215.89961887,9238.99999998,8.6680388,80083.04782558,9238.88894285
2018-05-03 07:55:00,9245.17839298,9247.99999999,9240.0,9247.99999999,3.35344972,30997.41787024,9243.44196526
2018-05-03 08:00:00,9258.00000003,9258.00000003,9220.38764752,9245.1783936,7.58198801,70110.93343444,9247.03828889
2018-05-03 08:05:00,9243.0,9257.04515958,9217.70288519,9245.0,12.66679496,117069.83280111,9242.26161162
2018-05-03 08:10:00,9244.72590724,9253.04129805,9215.57925365,9242.97761945,4.07524181,37645.6770008,9237.65478368
2018-05-03 08:15:00,9190.00000001,9224.77259363,9190.0,9215.55703659,14.13600023,130254.5970616,9214.38843677
2018-05-03 08:20:00,9216.97761945,9217.0,9190.15123839,9212.9725241,1.11026954,10225.62581802,9210.03904874
2018-05-03 08:25:00,9232.0,9237.29316871,9216.0,9217.0,1.34153529,12367.26209623,9218.73780616
2018-05-03 08:30:00,9237.78538613,9238.76380659,9209.60811181,9237.27095015,0.43487205,4010.98841017,9223.37595661
2018-05-03 08:35:00,9200.00099985,9220.001,9200.0,9220.001,0.96027776,8839.3657065,9205.00929492
2018-05-03 08:40:00,9220.0,9226.43,9200.0,9200.00099985,1.14439529,10533.98762248,9204.85055691
2018-05-03 08:45:00,9215.0,9233.79883163,9205.52385581,9226.43,0.58976396,5444.50077709,9231.66070896
2018-05-03 08:50:00,9209.79883165,9233.0,9209.79883165,9215.0,0.54536113,5031.91250769,9226.75311989
2018-05-03 08:55:00,9230.0,9236.99999996,9209.99993045,9233.0,1.6850337400000002,15554.77030269,9231.13284526
2018-05-03 09:00:00,9202.6345092,9229.99999952,9202.6345092,9229.99999952,0.08808722000000001,812.32675329,9221.84572622
2018-05-03 09:05:00,9193.52631018,9220.99993044,9193.52631018,9209.99993045,0.57802054,5328.32146059,9218.221658
2018-05-03 09:10:00,9183.37734486,9219.89999861,9183.02039788,9196.67208567,9.4397741,86822.89930528,9197.56112651
2018-05-03 09:15:00,9196.67208567,9196.67208567,9184.11157654,9187.9482975,0.25456252,2340.21940226,9193.10274843
2018-05-03 09:20:00,9220.0,9220.0,9192.64151319,9192.64151319,0.14706009,1355.16751649,9215.05975207
2018-05-03 09:25:00,9219.0,9229.99999999,9197.98802754,9197.98802754,1.02281608,9431.13632827,9220.754848
2018-05-03 09:30:00,9195.79363119,9226.65561524,9193.02238092,9201.78957226,2.69156641,24749.79191104,9195.31162934
2018-05-03 09:35:00,9201.70004924,9224.99999997,9189.0,9219.0,2.59269521,23856.29452093,9201.34940232
2018-05-03 09:40:00,9208.99999973,9213.99999985,9189.04459866,9189.04459866,3.3457926000000002,30811.19793248,9208.93839399
2018-05-03 09:45:00,9208.97761871,9209.0,9187.69446622,9208.99999926,0.8922344,8209.31513298,9200.85028438
2018-05-03 09:50:00,9180.9482975,9193.99999959,9180.9482975,9193.99999959,1.2621531400000001,11599.48041576,9190.23218986
2018-05-03 09:55:00,9197.61040856,9214.0,9180.08935981,9193.99999916,0.59828758,5503.56477343,9198.86181396
2018-05-03 10:00:00,9231.0,9231.0,9213.95523716,9213.95523721,1.8116186600000002,16701.05785017,9218.85947574
2018-05-03 10:05:00,9230.69883181,9232.99999882,9201.16371218,9228.09883164,8.56922165,78957.24106595,9214.05050433
2018-05-03 10:10:00,9225.69899462,9230.69883181,9200.70695233,9230.69883181,4.92300078,45317.07633619,9205.17350318
2018-05-03 10:15:00,9229.56182238,9229.91844401,9208.39492712,9225.72121236,0.87213343,8039.55631432,9218.26412997
2018-05-03 10:20:00,9229.85368208,9229.91844401,9229.20470826,9229.2942324,3.11009878,28704.07942429,9229.31438991
2018-05-03 10:25:00,9206.17839436,9229.85368207,9206.17839436,9229.85368207,0.43134079000000003,3979.86289187,9226.72509567
2018-05-03 10:30:00,9209.93640243,9210.02238055,9206.37916768,9210.02238055,0.26729263000000003,2461.15538138,9207.71882629
2018-05-03 10:35:00,9220.93640245,9228.06681732,9207.00000001,9207.51651187,0.93838038,8652.45298926,9220.62435839
2018-05-03 10:40:00,9207.1,9227.9996738,9207.1,9225.97761918,2.17364523,20046.59351427,9222.56918359
2018-05-03 10:45:00,9209.0,9227.93285759,9207.1,9209.0,0.60514592,5581.83536194,9223.94942685
2018-05-03 10:50:00,9209.1119038,9227.8433354,9209.0,9209.0,0.58195791,5366.66149784,9221.73477776
2018-05-03 10:55:00,9227.93269397,9227.93269397,9209.33571475,9209.33571475,0.01843506,169.92011124,9217.22583201
2018-05-03 11:00:00,9226.0,9227.91031208,9210.15666835,9210.15666835,0.13759066,1268.07616433,9216.29538176
2018-05-03 11:05:00,9228.02221937,9228.06681732,9212.22381629,9216.79638055,0.71541732,6598.70908575,9223.58028144
2018-05-03 11:10:00,9228.02221858,9228.06681732,9215.99967246,9227.0,0.50807247,4688.20675565,9227.43709308
2018-05-03 11:15:00,9222.9554013,9227.95524002,9209.0,9227.95524002,1.55237912,14307.33451102,9216.39200547
2018-05-03 11:20:00,9200.14459795,9222.37761899,9197.640298,9209.04459795,3.02608559,27848.53612592,9202.82500202
2018-05-03 11:25:00,9181.0,9219.91096586,9181.0,9219.91096586,2.6535567,24381.23700513,9188.13493042
2018-05-03 11:30:00,9181.68444937,9199.79905886,9180.00000002,9199.73224311,3.58623292,32941.85425035,9185.6427023
2018-05-03 11:35:00,9188.81714463,9210.26763294,9180.00000001,9181.68444937,4.6586258,42795.74265433,9186.34474877
2018-05-03 11:40:00,9222.0,9222.37761899,9188.81714492,9188.81714492,5.27551929,48629.61937575,9217.97773878
2018-05-03 11:45:00,9206.000002,9222.3776186,9205.0,9222.3776186,1.5638082999999998,14414.1215237,9217.32000252
2018-05-03 11:50:00,9198.14789778,9219.4880963,9195.7992215,9219.4880963,1.82436631,16799.00270601,9208.13030471
2018-05-03 11:55:00,9196.63968836,9218.75292064,9195.0,9195.0,0.7549064999999999,6949.53296323,9205.81947994
2018-05-03 12:00:00,9210.0,9220.34823861,9205.26848713,9205.61372559,0.63808798,5880.85700589,9216.37327487
2018-05-03 12:05:00,9196.15633764,9222.37761899,9196.15633764,9210.0,8.38421411,77316.85559362,9221.71769222
2018-05-03 12:10:00,9221.67254635,9221.69492704,9196.20109887,9210.0,3.03305766,27946.37982848,9213.92962522
2018-05-03 12:15:00,9223.74907559,9223.79367354,9196.89492708,9210.0,1.34509803,12383.85674458,9206.65740963
2018-05-03 12:20:00,9250.11157645,9261.80003987,9213.16445454,9222.37761899,1.74219972,16094.63820285,9238.1131842
2018-05-03 12:25:00,9250.50457645,9261.80003987,9249.61,9250.11157645,5.46026877,50564.56051332,9260.45267059
2018-05-03 12:30:00,9279.9999994,9280.0,9249.61,9249.61,5.02213657,46541.29305198,9267.22967471
2018-05-03 12:35:00,9285.0,9287.0,9264.04443484,9266.43,7.48383528,69452.82028764,9280.37799993
2018-05-03 12:40:00,9258.6322174,9290.0,9258.6322174,9284.47771875,3.97764593,36873.9455447,9270.2935841
2018-05-03 12:45:00,9308.0,9308.0,9250.133957,9273.62559577,6.47176476,60043.54621684,9277.77019769
2018-05-03 12:50:00,9320.1755274,9320.1755274,9308.0,9308.0,13.39557628,124711.25078707,9309.88321669
2018-05-03 12:55:00,9333.9,9350.0,9318.04443482,9320.1755274,13.4652259,125804.57862598,9342.9237326
2018-05-03 13:00:00,9348.80000001,9349.9,9330.0,9340.5501,2.41416956,22560.5096121,9345.03938162
2018-05-03 13:05:00,9331.0,9350.0,9330.0,9345.0,8.84435822,82644.97113755,9344.37175448
2018-05-03 13:10:00,9340.570739,9340.570739,9330.0,9331.0,4.76449988,44475.34298872,9334.73483238
2018-05-03 13:15:00,9340.570739,9348.21472775,9330.0222174,9340.570739,1.86787244,17441.00263619,9337.36279989
2018-05-03 13:20:00,9317.0,9346.0222174,9312.5415473,9331.0222174,8.33332698,77747.84765777,9329.74883193
2018-05-03 13:25:00,9325.0,9330.0,9310.0,9312.5004,6.25100357,58230.2180827,9315.33911805
2018-05-03 13:30:00,9337.95540205,9337.95540205,9315.0,9325.0,6.53580565,60976.11158873,9329.54785592
2018-05-03 13:35:00,9374.43687325,9374.43687325,9330.00000001,9337.95540205,17.68235742,165402.86714987,9354.11852736
2018-05-03 13:40:00,9369.0,9390.0,9362.02238055,9365.0,11.99349907,112430.24352877,9374.26541433
2018-05-03 13:45:00,9360.0,9377.9615498,9360.0,9369.0,7.8314955,73394.98275246,9371.77104327
2018-05-03 13:50:00,9398.0,9398.64995581,9360.0,9360.0,15.19924452,142718.18909887,9389.8212448
2018-05-03 13:55:00,9450.0,9450.0,9391.99999999,9391.99999999,65.02183402,612421.20829144,9418.70092595
2018-05-03 14:00:00,9439.58885607,9488.000001,9439.58885607,9450.0,39.53899208,374130.56264122,9462.31916798
2018-05-03 14:05:00,9465.99999981,9487.0,9429.5,9440.0,12.28877618,116154.39990051,9452.07221607
2018-05-03 14:10:00,9440.393,9450.0,9420.0,9445.7410208,15.10848364,142597.85654506,9438.2639544
2018-05-03 14:15:00,9466.02238055,9466.37832243,9440.00000001,9440.393,10.27687271,97177.39204693,9455.93029992
2018-05-03 14:20:00,9452.0,9477.99928,9452.0,9466.37832243,12.82477817,121421.50004797,9467.72711687
2018-05-03 14:25:00,9431.51290627,9459.47562569,9431.2675354,9452.0,3.16788291,29912.88725737,9442.54825926
2018-05-03 14:30:00,9405.99928017,9443.58,9401.96962423,9435.83909088,12.10729487,114038.21045901,9418.96696854
2018-05-03 14:35:00,9443.68297393,9455.0,9420.0,9420.0,1.75004095,16506.77942859,9432.22467371
2018-05-03 14:40:00,9431.312296,9461.6470282,9431.312296,9455.0,9.70144115,91683.97329306,9450.55192063
2018-05-03 14:45:00,9450.0,9450.0,9420.04476125,9440.0,16.38994583,154537.2258354,9428.78197635
2018-05-03 14:50:00,9444.0,9450.0,9433.0,9450.0,9.69344878,91526.86409904,9442.13624854
2018-05-03 14:55:00,9437.0223808,9450.0,9433.0,9433.0,5.69631455,53819.70003512,9448.1615372
2018-05-03 15:00:00,9461.62464765,9461.62464765,9433.54697899,9450.0,9.36059774,88471.30901024,9451.45934774
2018-05-03 15:05:00,9449.21093813,9470.0,9441.45,9450.0,1.31496195,12439.37003518,9459.8707097
2018-05-03 15:10:00,9441.45,9467.89989982,9433.02221746,9467.87751913,3.4300823400000002,32392.06411861,9443.52377226
2018-05-03 15:15:00,9428.0,9441.76962422,9428.0,9433.0669822,3.94248703,37183.93127364,9431.59254315
2018-05-03 15:20:00,9434.84382503,9441.76962333,9420.58,9428.0,3.93883703,37142.01882072,9429.6916927
2018-05-03 15:25:00,9421.83303521,9441.76962422,9421.25260401,9434.84382503,2.83089201,26698.90169396,9431.26816552
2018-05-03 15:30:00,9425.51295601,9440.0,9421.85541603,9421.85541603,0.9865288600000001,9300.25699432,9427.25283711
2018-05-03 15:35:00,9434.0,9439.99999837,9419.7662117,9425.512956,2.9848773900000003,28129.43877951,9423.98467479
2018-05-03 15:40:00,9414.0,9429.99999936,9411.0,9412.18274712,6.16174237,58003.93003277,9413.55976114
2018-05-03 15:45:00,9417.0,9420.02238439,9412.00000073,9414.0,6.63696447,62507.12789674,9418.02960966
2018-05-03 15:50:00,9441.76962353,9441.76962422,9415.00000001,9417.0,7.13686445,67304.0482706,9430.47871262
2018-05-03 15:55:00,9441.0,9445.63238062,9431.17882118,9441.76962353,1.24868247,11790.4129729,9442.28277097
2018-05-03 16:00:00,9441.0,9441.0,9430.0,9435.77943088,2.30477515,21749.22940767,9436.59489198
2018-05-03 16:05:00,9468.78790607,9470.0,9441.0,9445.6,6.75694257,63924.48512267,9460.56362925
2018-05-03 16:10:00,9475.0,9483.97761944,9459.91047665,9468.78790651,5.26769459,49906.31883812,9474.03422606
2018-05-03 16:15:00,9479.83301989,9480.99999988,9461.02238055,9480.99999982,1.7360805099999999,16451.81772011,9476.41404033
2018-05-03 16:20:00,9459.91047665,9478.0,9459.91047665,9478.0,4.64276944,43936.99247334,9463.53098967
2018-05-03 16:25:00,9444.9521664,9477.59812238,9444.9521646,9477.59812238,6.50951436,61580.8232149,9460.12556532
2018-05-03 16:30:00,9459.79938709,9460.0,9445.06090571,9459.9521646,2.67967183,25326.80846531,9451.45901142
2018-05-03 16:35:00,9451.0,9459.86604043,9451.0,9451.0,5.01570962,47416.0313845,9453.50408552
2018-05-03 16:40:00,9469.0,9470.0,9445.0,9455.0,4.20392281,39748.26690517,9455.04204088
2018-05-03 16:45:00,9480.0,9484.9777826,9469.0,9469.0,1.2848496,12179.90526458,9479.63502077
2018-05-03 16:50:00,9533.31229685,9533.31229685,9471.31110001,9471.31110001,43.00888382,408740.16223159,9503.6217155
2018-05-03 16:55:00,9600.0,9600.0,9530.9999999,9533.31229685,40.55343273,388574.35372424,9581.78697994
2018-05-03 17:00:00,9595.00000001,9600.99999962,9561.6,9600.0,27.62685516,264964.78679576,9590.84142082
2018-05-03 17:05:00,9595.0223807,9598.00000189,9580.0,9595.00000002,10.71212914,102698.04669486,9587.08071501
2018-05-03 17:10:00,9590.015315,9598.0,9580.01531524,9595.0,1.2682327500000001,12156.20976186,9585.15679544
2018-05-03 17:15:00,9600.0,9600.0,9584.04476232,9584.04476258,15.25788891,146361.96209677,9592.54343507
2018-05-03 17:20:00,9628.26992471,9628.26992471,9592.04831196,9592.04831196,45.33772689,435316.37955911,9601.6366373
2018-05-03 17:25:00,9600.0,9639.99999996,9590.01531486,9626.56390296,16.15791566,155450.09358169,9620.67737279
2018-05-03 17:30:00,9560.0,9600.6062858,9552.0000008,9600.0,22.7487352,218042.24142206,9584.80722137
2018-05-03 17:35:00,9614.34901,9619.67761945,9549.0,9552.00000184,5.43718833,52088.93111265,9580.12265737
2018-05-03 17:40:00,9634.95540195,9650.0,9609.00238056,9614.34901001,6.91165101,66582.27205075,9633.33825079
2018-05-03 17:45:00,9637.84098467,9639.92238069,9607.12091884,9619.67761848,3.60674733,34728.8280282,9628.84972266
2018-05-03 17:50:00,9677.2116552,9682.12959299,9621.0,9636.0,17.22042228,166287.73880039,9656.42631153
2018-05-03 17:55:00,9700.66328938,9700.66328938,9677.167221,9677.2116552,28.09616381,272446.92597539,9696.94396067
2018-05-03 18:00:00,9754.78474093,9754.78474093,9700.66328938,9700.66328938,14.08765392,137177.04557487,9737.39462609
2018-05-03 18:05:00,9740.0,9763.015,9708.98000169,9754.78474093,72.9467318,711362.02179768,9751.80113275
2018-05-03 18:10:00,9655.44372426,9743.6212253,9638.8226621,9738.1295927,29.99637233,291057.0630039,9703.07541865
2018-05-03 18:15:00,9673.86366615,9700.0,9630.18889988,9636.49470496,10.98481283,106057.37902786,9654.90998064
2018-05-03 18:20:00,9655.0,9688.99999887,9645.0,9688.99999887,13.03814623,125900.61258873,9656.32769933
2018-05-03 18:25:00,9645.0000022,9669.53163895,9629.44066495,9645.0000022,9.28938039,89568.79183384,9642.063095
2018-05-03 18:30:00,9693.0,9693.0,9641.25877388,9645.0000022,5.21301584,50362.19226563,9660.85540719
2018-05-03 18:35:00,9635.77432688,9692.9777824,9635.77432688,9689.0,8.29497957,80018.95271608,9646.67266999
2018-05-03 18:40:00,9656.97761945,9666.99999927,9629.0,9666.99999927,42.30376498,407603.22733953,9635.15251023
