Date,BITSTAMP,COINBASE,ITBIT,KRAKEN,avg_btc_price_usd,price_usd
12/5/2017,11652.1838,11730.84459,11665.12752,11691.90647,11685.01559,11685.01559
12/6/2017,12664.26042,12934.98706,12621.9431,12698.57185,12729.94061,12729.94061
12/7/2017,14840.19095,15913.27346,14934.32057,14895.16533,15145.73758,15145.73758
12/8/2017,15285.20365,16148.28714,15501.48688,15482.66499,15604.41066,15604.41066
12/9/2017,14402.98191,15263.35675,14838.10534,14689.94603,14798.59751,14798.59751
12/10/2017,14233.60609,14840.53469,14645.29605,14479.57511,14549.75299,14549.75299
12/11/2017,16293.31615,16677.13046,16737.43405,16492.42209,16550.07569,16550.07569
12/12/2017,16854.87256,17240.07985,17069.06507,16822.26175,16996.56981,16996.56981
12/13/2017,16434.92607,17003.21905,16797.59246,16548.67192,16696.10237,16696.10237
12/14/2017,16351.30283,16754.6645,16563.51419,16285.4977,16488.74481,16488.74481
12/15/2017,17334.99771,17500.58566,17439.67228,17348.35206,17405.90193,17405.90193
12/16/2017,18430.68999,18767.43119,18644.0587,18405.94145,18562.03033,18562.03033
12/17/2017,19110.24406,19455.6281,19247.27792,19135.46916,19237.15481,19237.15481
12/18/2017,18634.41859,18779.79086,18640.34692,18683.67533,18684.55792,18684.55792
12/19/2017,17986.05381,18046.80175,17934.82378,18093.12624,18015.20139,18015.20139
12/20/2017,16724.84036,16627.51251,16644.73633,16515.54462,16628.15846,16628.15846
12/21/2017,16033.61112,16071.71288,15940.11748,15707.98904,15938.35763,15938.35763
12/22/2017,13441.45801,13581.69185,13266.1133,13308.87322,13399.53409,13399.53409
12/23/2017,14785.39233,15082.89604,14920.65732,14739.02574,14881.99286,14881.99286
12/24/2017,13525.01785,14139.62022,13833.97595,13505.08183,13750.92396,13750.92396
12/25/2017,13951.89922,14146.85854,13950.16264,13876.4085,13981.33222,13981.33222
12/26/2017,15342.50566,15492.83038,15413.09483,15430.78838,15419.80482,15419.80482
12/27/2017,15460.54556,15512.08037,15344.50652,15631.38023,15487.12817,15487.12817
12/28/2017,14158.6943,14278.62723,14167.13964,14390.88111,14248.83557,14248.83557
12/29/2017,14492.22146,14606.92821,14524.70368,14653.68969,14569.38576,14569.38576
12/30/2017,13148.95775,13467.91796,13485.29318,13213.83987,13329.00219,13329.00219
12/31/2017,13342.57607,13471.10609,13270.16996,13423.98477,13376.95922,13376.95922
1/1/2018,13373.4792,13423.6543,13346.80695,13678.63434,13455.6437,13455.6437
1/2/2018,14057.883,14174.27117,14172.6001,14143.29706,14137.01283,14137.01283
1/3/2018,14960.43958,14998.95169,15010.71157,15097.47617,15016.89475,15016.89475
1/4/2018,14806.71616,14867.08472,14826.84665,14942.57718,14860.80618,14860.80618
1/5/2018,15982.35316,16025.6811,15842.85125,16002.05424,15963.23494,15963.23494
1/6/2018,16670.80467,16710.92988,16728.09851,16683.67289,16698.37649,16698.37649
1/7/2018,16397.32962,16414.74754,16425.16694,16426.2203,16415.8661,16415.8661
1/8/2018,15103.89174,15096.70584,15129.35474,15056.55674,15096.62727,15096.62727
1/9/2018,14703.6158,14776.3168,14735.79939,14889.3935,14776.28137,14776.28137
1/10/2018,14135.53276,14219.42425,14148.89677,14176.06441,14169.97955,14169.97955
1/11/2018,13593.74269,13576.86995,13604.71886,13605.72911,13595.26515,13595.26515
1/12/2018,13652.80917,13603.69983,13693.1954,13503,13613.1761,13613.1761
1/13/2018,14233.65401,14202.49448,14256.95916,14443.86356,14284.2428,14284.2428
1/14/2018,13544.44095,13633.6592,13619.43348,13742.37613,13634.97744,13634.97744
1/15/2018,13875.58631,13831.60152,13850.18966,13889.04783,13861.60633,13861.60633
1/16/2018,11800.13258,11738.70933,11873.50243,11784.99475,11799.33477,11799.33477
1/17/2018,10474.08194,10530.95309,10550.87483,10544.17131,10525.02029,10525.02029
1/18/2018,11537.71691,11555.69595,11463.5637,11608.40851,11541.34627,11541.34627
1/19/2018,11499.77022,11464.08034,11530.89157,11567.69911,11515.61031,11515.61031
1/20/2018,12486.57106,12397.3121,12429.92663,12518.68324,12458.12326,12458.12326
1/21/2018,11826.95633,11835.15329,11923.17021,11848.30458,11858.3961,11858.3961
1/22/2018,10899.45404,10776.6481,10937.20129,10927.27572,10885.14479,10885.14479
1/23/2018,10687.96586,10720.00225,10652.11297,10796.37382,10714.11373,10714.11373
1/24/2018,11060.99733,10982.29106,11003.47859,11044.395,11022.79049,11022.79049
1/25/2018,11301.56256,11291.89604,11249.21112,11288.53042,11282.80003,11282.80003
1/26/2018,10880.52949,10930.4292,10924.7367,10914.88749,10912.64572,10912.64572
1/27/2018,11287.97118,11214.40765,11270.75424,11278.72319,11262.96407,11262.96407
1/28/2018,11704.54398,11451.70532,11651.01968,11619.86277,11606.78294,11606.78294
1/29/2018,11284.76433,11141.19471,11206.10773,11260.03116,11223.02448,11223.02448
1/30/2018,10395.94037,10293.11991,10391.52111,10360.19688,10360.19457,10360.19457
1/31/2018,9944.155307,9905.230703,9984.126613,9927.952232,9940.366214,9940.366214
2/1/2018,9222.278387,9124.476757,9219.922306,9237.323348,9201.0002,9201.0002
2/2/2018,8409.305912,8437.592909,8545.268272,8458.504122,8462.667804,8462.667804
2/3/2018,8928.310666,8931.605361,8917.845963,8900.30905,8919.51776,8919.51776
2/4/2018,8477.233488,8510.382655,8489.717012,8424.708652,8475.510452,8475.510452
2/5/2018,7352.34363,7259.250889,7360.517908,7313.090832,7321.300815,7321.300815
2/6/2018,6869.997696,6826.268845,6807.908676,6777.569509,6820.436181,6820.436181
2/7/2018,7986.143931,7935.824943,7925.693199,7904.260245,7937.98058,7937.98058
2/8/2018,8228.030379,8184.579324,8184.496108,8201.635143,8199.685239,8199.685239
2/9/2018,8254.918737,8236.681315,8260.202908,8277.986041,8257.44725,8257.44725
2/10/2018,8662.422016,8637.469996,8706.30681,8624.505277,8657.676025,8657.676025
2/11/2018,8145.396868,8183.215029,8184.507935,8168.521249,8170.41027,8170.41027
2/12/2018,8662.804892,8624.48101,8615.053923,8652.141065,8638.620223,8638.620223
2/13/2018,8588.471072,8626.772411,8602.873826,8616.905161,8608.755617,8608.755617
2/14/2018,9092.779649,9101.687262,9101.950611,9117.299676,9103.4293,9103.4293
2/15/2018,9831.309592,9840.512945,9804.438627,9858.177068,9833.609558,9833.609558
2/16/2018,10023.94574,10036.71909,10050.75628,10035.8904,10036.82788,10036.82788
2/17/2018,10703.13038,10700.06543,10734.63773,10702.20038,10710.00848,10710.00848
2/18/2018,10708.96378,10753.40838,10680.096,10753.56426,10724.0081,10724.0081
2/19/2018,10924.92467,10894.51836,10812.17504,10939.92639,10892.88612,10892.88612
2/20/2018,11470.15436,11455.7804,11484.24659,11483.6361,11473.45436,11473.45436
2/21/2018,10789.43764,10752.58607,10739.89056,10754.95944,10759.21843,10759.21843
2/22/2018,10198.18382,10174.13915,10195.864,10215.42059,10195.90189,10195.90189
2/23/2018,10021.35248,9986.196581,10030.00424,9995.463475,10008.25419,10008.25419
2/24/2018,9862.457457,9898.104718,9912.593732,9897.849872,9892.751445,9892.751445
2/25/2018,9546.576058,9568.174792,9542.289172,9568.033984,9556.268502,9556.268502
2/26/2018,10045.69665,10043.29318,10024.52113,9994.703136,10027.05352,10027.05352
2/27/2018,10576.64169,10546.23559,10565.26375,10589.21609,10569.33928,10569.33928
2/28/2018,10624.38289,10643.05357,10621.09943,10615.58799,10626.03097,10626.03097
3/1/2018,10727.2726,10710.94606,10678.15687,10671.65395,10697.00737,10697.00737
3/2/2018,10980.29866,10982.18188,10973.43405,10977.06791,10978.24562,10978.24562
3/3/2018,11332.93447,11317.10826,11294.62076,11357.53909,11325.55065,11325.55065
3/4/2018,11279.97511,11269.37539,11295.93955,11259.64141,11276.23286,11276.23286
3/5/2018,11540.35017,11520.57506,11504.00559,11527.06016,11522.99774,11522.99774
3/6/2018,10961.26561,10956.90461,10932.09512,10947.28684,10949.38805,10949.38805
3/7/2018,10112.36728,10063.27042,10230.60215,10126.27612,10133.12899,10133.12899
3/8/2018,9651.2741,9580.314494,9675.883444,9577.715294,9621.296833,9621.296833
3/9/2018,8860.148181,8876.522345,8857.719586,8886.692254,8870.270591,8870.270591
3/10/2018,9168.212497,9192.509294,9255.162936,9151.73509,9191.904954,9191.904954
3/11/2018,9127.440987,9189.509681,9110.521289,9090.149218,9129.405294,9129.405294
3/12/2018,9338.338643,9328.489175,9327.98983,9326.561517,9330.344791,9330.344791
3/13/2018,9153.002212,9150.642835,9164.774219,9140.425937,9152.211301,9152.211301
3/14/2018,8598.486712,8546.796284,8571.581178,8541.957149,8564.705331,8564.705331
3/15/2018,8082.12354,8070.289393,8062.062713,8056.704664,8067.795078,8067.795078
3/16/2018,8317.009954,8321.192093,8283.917827,8283.206105,8301.331495,8301.331495
3/17/2018,8075.085311,8019.308098,8048.973963,8014.957388,8039.58119,8039.58119
3/18/2018,7689.807668,7668.964068,7673.422212,7649.880717,7670.518666,7670.518666
3/19/2018,8375.312238,8389.366166,8410.918035,8357.04193,8383.159592,8383.159592
3/20/2018,8658.321061,8704.168767,8720.928871,8668.242015,8687.915179,8687.915179
3/21/2018,8974.034941,8956.171231,8980.135994,8951.888209,8965.557594,8965.557594
3/22/2018,8732.683903,8733.503143,8781.037798,8757.403226,8751.157018,8751.157018
3/23/2018,8518.994707,8540.173032,8557.858735,8522.688894,8534.928842,8534.928842
3/24/2018,8817.486004,8813.888952,8831.989478,8813.50666,8819.217773,8819.217773
3/25/2018,8520.529296,8516.718836,8524.553412,8519.950856,8520.4381,8520.4381
3/26/2018,8209.071892,8098.132457,8197.850929,8136.426484,8160.37044,8160.37044
3/27/2018,7952.073065,7959.963902,7948.144719,7945.45538,7951.409267,7951.409267
3/28/2018,7927.59418,7905.901602,7921.4132,7918.522045,7918.357757,7918.357757
3/29/2018,7406.912747,7372.14119,7423.952943,7371.642097,7393.662244,7393.662244
3/30/2018,6857.280108,6859.639188,6841.931215,6855.75212,6853.650658,6853.650658
3/31/2018,7023.231211,7019.105032,7022.49335,6996.726118,7015.388928,7015.388928
4/1/2018,6711.189018,6744.034944,6753.530509,6683.845582,6723.150013,6723.150013
4/2/2018,6984.648047,6983.112112,6989.743792,6983.259734,6985.190921,6985.190921
4/3/2018,7335.186319,7314.408376,7348.160038,7343.227556,7335.245572,7335.245572
4/4/2018,7031.668557,7005.337171,7036.746973,7020.550685,7023.575847,7023.575847
4/5/2018,6747.860157,6738.859545,6744.800604,6737.633988,6742.288573,6742.288573
4/6/2018,6639.738385,6641.278312,6660.611024,6627.393905,6642.255407,6642.255407
4/7/2018,6896.336489,6897.141529,6890.366069,6894.37493,6894.554754,6894.554754
4/8/2018,7003.116717,6992.524808,6989.3524,6993.192742,6994.546667,6994.546667
4/9/2018,6839.42399,6854.045507,6883.028037,6844.3447,6855.210559,6855.210559
4/10/2018,6786.642319,6791.87405,6779.679059,6780.155652,6784.58777,6784.58777
4/11/2018,6894.958433,6893.79174,6886.717021,6887.136386,6890.650895,6890.650895
4/12/2018,7548.015149,7546.063852,7476.781733,7542.264352,7528.281271,7528.281271
4/13/2018,8035.266915,7998.148796,8016.838673,8003.545154,8013.449884,8013.449884
